773.54 289.21 259.59 226.28 247.61 252.34 276.91 286.00 298.78 269.59 282.52 294.04 307.21 338.65 356.49 371.53 387.60 397.41 400.08 393.95 410.51 419.01 399.20 394.72 397.50 394.76 377.46 383.08 391.47 407.28 419.39 399.89 378.19 366.65 372.39 359.95 356.95 361.91 346.18 336.54 335.55 351.99 401.89 383.61 355.62 356.44 344.11 342.34 351.35 359.74 336.86 324.74 332.51 344.52 358.43 391.72 411.02 394.96 390.65 395.82 421.63 401.38 392.67 398.54 367.92 365.32 374.51 370.72 372.09 353.81 354.70 382.17 366.83 363.11 391.10 431.44 422.77 390.75 401.92 423.73 433.45 448.73 573.37 561.61 404.69 383.07 386.64 387.28 351.94 336.30 327.18 335.22 325.03 314.51 300.67 305.66 291.08 289.95 285.51 273.60 260.93 255.61 236.52 242.46 228.81 223.13 221.73 219.97 232.11 222.65 214.43 212.26 213.20 221.06 213.39 214.94 215.12 218.78 216.99 208.96 199.17 199.23 202.31 184.64 183.71 188.80 188.98 177.39
511.41 279.87 253.00 223.46 233.70 246.34 268.35 274.42 274.25 245.16 259.04 262.39 278.37 308.93 330.73 344.71 361.68 383.47 385.15 380.83 391.96 406.41 383.36 381.64 388.48 375.76 374.89 375.54 380.66 402.99 406.81 386.11 363.04 361.11 350.59 344.22 367.02 371.71 353.48 328.81 325.07 341.87 418.73 397.75 361.23 358.28 348.72 340.24 338.50 350.88 354.74 339.30 325.09 347.27 344.89 353.15 371.27 373.28 366.21 369.79 390.84 387.34 372.20 388.51 379.98 352.41 358.13 351.82 380.59 375.27 359.28 372.30 358.69 353.79 377.79 400.33 394.24 386.98 407.33 441.14 413.43 403.19 407.90 401.46 372.13 354.22 344.47 358.70 339.56 333.42 319.44 328.13 317.31 296.72 288.87 306.19 300.96 284.41 267.10 271.67 260.30 249.00 249.23 244.24 227.85 224.84 223.03 229.84 228.54 217.05 212.67 206.17 209.21 217.66 210.76 210.95 198.24 190.44 198.51 192.80 184.90 181.44 187.49 192.77 189.69 184.11 183.19 178.93
790.18 272.83 240.94 216.76 224.03 255.83 261.79 278.59 272.03 257.98 276.21 285.43 297.94 329.20 348.22 359.75 380.68 389.96 383.41 377.39 386.85 391.21 381.21 383.60 373.86 365.27 366.82 361.76 386.00 402.32 390.01 373.98 352.27 341.23 341.60 345.31 343.66 368.20 361.26 329.96 324.26 328.97 401.39 374.76 361.05 331.53 335.58 321.09 331.02 328.08 334.44 331.61 323.99 373.13 359.35 350.49 345.27 345.60 358.46 359.12 367.47 366.75 354.96 372.34 368.16 349.00 359.64 352.00 377.42 369.39 368.20 354.27 354.56 357.44 367.65 376.66 394.43 406.52 398.17 429.31 422.01 374.37 371.26 360.41 348.01 341.80 320.02 313.32 314.75 314.93 311.35 311.11 318.83 301.38 289.29 280.76 278.23 283.97 287.95 287.88 268.27 258.92 249.97 242.97 231.75 231.23 229.77 225.07 221.30 216.67 212.73 209.25 212.66 211.41 201.72 201.17 197.73 192.11 188.39 184.32 181.80 189.89 182.39 178.36 174.24 184.30 184.61 179.16
490.40 265.19 231.41 212.07 212.06 242.90 255.85 261.72 254.93 229.63 244.85 253.35 267.41 301.47 325.73 344.54 356.88 362.93 375.08 365.11 372.27 372.50 381.00 381.56 363.35 343.24 358.42 357.93 374.12 391.14 370.70 358.95 338.45 330.20 341.51 339.36 330.35 336.20 344.98 339.50 320.73 318.88 337.47 362.87 365.80 326.52 326.79 309.29 315.45 313.16 309.36 313.63 308.16 328.28 335.24 345.06 337.40 348.56 346.76 335.78 347.12 339.37 356.23 342.26 366.09 349.47 356.65 367.03 360.55 349.32 375.55 356.63 361.07 369.66 371.66 370.22 388.97 377.62 394.33 417.65 387.03 361.48 350.97 327.95 320.19 313.60 300.11 312.99 308.67 288.67 281.29 299.98 312.35 330.31 318.71 295.75 273.10 267.37 268.62 267.72 259.16 249.27 244.24 236.86 232.42 220.02 215.26 216.47 209.29 212.68 217.80 208.63 203.26 209.36 208.48 201.42 190.63 189.49 183.68 180.14 173.05 178.26 190.17 184.40 181.39 186.48 186.59 178.52
534.98 263.64 223.12 218.61 203.69 235.56 251.70 248.91 254.49 221.35 236.10 250.51 267.19 298.36 318.90 335.16 353.43 360.51 367.62 361.54 369.53 372.06 376.77 381.48 349.94 333.49 341.38 347.48 371.74 373.69 364.76 347.75 328.23 329.62 334.86 337.08 320.77 323.62 327.24 334.59 320.43 311.91 331.14 333.46 344.80 325.64 330.19 300.18 306.38 302.32 301.77 298.64 300.91 304.94 314.88 318.94 337.56 331.64 333.22 339.15 334.58 349.87 338.13 336.79 361.36 357.05 344.01 354.46 345.74 340.97 354.14 358.65 388.72 380.40 375.56 371.55 358.42 358.78 373.27 380.58 364.46 343.44 327.83 312.76 304.80 298.90 284.21 295.50 287.76 270.87 266.69 277.31 297.59 330.77 321.90 306.28 285.18 274.07 266.52 245.22 242.62 239.34 246.03 237.01 228.48 214.17 215.60 212.13 209.74 213.66 233.15 220.08 212.74 216.76 217.80 203.15 191.12 184.49 179.84 175.42 175.51 179.19 181.85 178.48 172.32 176.19 172.07 175.99
884.87 269.65 222.72 216.57 198.20 231.95 252.91 254.86 279.14 245.12 260.19 279.26 297.06 329.71 336.96 357.95 372.78 372.48 369.06 365.22 370.75 374.63 371.04 366.55 343.88 327.89 330.94 330.30 357.39 365.30 357.29 338.81 322.30 323.64 329.17 328.85 313.69 320.31 314.81 325.35 327.37 318.08 324.51 312.45 332.24 320.39 320.59 295.05 298.09 296.97 291.69 294.63 291.68 288.80 296.76 301.79 347.45 314.68 319.72 350.99 335.78 336.09 338.63 357.54 359.46 341.68 342.73 344.57 334.50 337.00 343.16 348.84 387.59 367.45 345.58 353.16 377.65 376.20 360.57 359.61 339.74 323.03 301.18 290.82 293.75 287.92 283.49 282.07 266.20 257.14 260.26 271.20 288.22 300.87 295.83 275.78 257.57 267.27 253.44 251.19 250.76 245.47 231.59 218.34 210.94 215.48 228.29 221.59 218.00 219.65 220.54 209.12 205.40 200.14 196.51 195.46 189.59 186.17 180.17 175.11 171.80 172.77 170.19 168.18 173.62 192.98 187.83 170.39
480.30 255.81 218.36 205.92 186.66 213.48 252.41 228.81 243.30 213.05 221.50 241.64 258.39 292.70 300.33 326.05 357.10 359.70 356.79 350.53 359.17 359.32 362.10 352.82 331.07 321.03 320.02 320.04 339.60 352.26 364.19 329.48 318.94 319.22 323.20 322.57 308.74 307.18 301.60 315.56 322.37 306.07 307.34 302.62 309.34 301.37 312.94 288.88 298.16 288.47 286.22 287.78 284.58 278.68 275.31 288.71 333.11 301.17 302.46 330.71 333.73 340.33 321.83 338.76 356.88 359.17 350.58 342.41 332.72 330.89 345.41 345.04 358.19 348.73 325.34 333.30 325.46 346.57 334.88 332.73 328.68 319.99 309.05 301.85 295.54 285.39 278.32 256.61 247.20 244.07 246.72 260.83 268.43 261.47 271.04 268.33 254.61 260.56 252.44 250.56 253.32 257.85 252.52 239.43 218.12 225.67 230.75 219.69 211.26 210.83 208.18 203.17 198.71 188.27 186.06 181.96 184.81 176.87 172.88 167.96 163.58 164.02 167.67 171.11 167.34 173.23 180.54 164.41
503.43 251.03 214.18 203.05 182.94 218.26 233.25 221.27 230.32 211.46 221.30 236.07 253.50 285.69 299.82 322.98 360.99 364.02 347.73 343.53 352.94 342.88 355.58 340.36 320.03 313.95 307.83 312.55 337.45 347.42 531.56 331.12 325.07 317.94 317.41 310.15 306.46 306.94 289.14 288.41 319.42 308.33 293.67 289.21 298.19 288.76 293.50 281.14 290.65 288.45 288.92 285.54 282.95 276.64 282.03 277.57 292.80 290.54 279.21 303.65 320.21 325.83 326.81 318.08 348.94 348.61 350.80 346.67 338.19 331.62 332.18 343.54 321.89 326.58 324.83 305.89 313.25 315.10 322.83 318.52 324.16 305.15 279.75 282.16 289.94 274.33 272.93 262.35 254.83 253.70 255.73 250.60 244.71 246.50 240.62 243.71 249.05 256.42 259.05 251.55 258.62 260.44 246.98 247.84 238.89 231.78 231.88 212.41 204.88 200.77 204.98 201.06 195.42 190.96 181.43 180.22 175.82 178.09 172.14 167.67 168.23 171.93 157.93 155.39 155.41 161.37 162.95 157.40
697.58 266.72 213.38 193.56 185.99 220.80 240.13 233.84 241.09 239.93 249.54 267.78 288.10 313.12 331.08 346.43 383.02 376.54 367.11 355.23 357.55 348.06 355.60 335.66 315.05 307.25 305.11 309.01 332.01 347.73 437.43 335.45 325.01 319.65 319.41 309.46 301.29 299.70 283.90 282.21 308.62 305.31 294.74 296.30 297.78 303.30 282.75 274.18 277.77 277.65 283.54 281.34 285.58 297.61 281.98 288.43 292.84 284.10 277.34 289.77 308.51 306.10 323.74 315.52 335.85 356.34 352.36 337.67 342.04 348.88 342.78 314.75 312.29 321.34 307.96 285.27 302.02 309.61 300.25 303.22 301.45 296.38 272.30 266.09 274.73 259.56 252.16 247.14 250.38 267.80 247.48 251.60 249.18 251.26 246.73 255.23 250.46 264.96 257.25 254.56 255.55 246.54 244.91 255.23 244.06 231.71 220.84 213.31 204.12 209.69 203.60 192.79 191.55 177.26 173.67 176.84 168.52 171.24 171.89 165.16 163.62 153.41 149.13 152.58 158.81 168.22 157.25 139.79
782.63 267.85 220.32 197.34 189.49 225.01 239.50 232.59 247.99 253.89 266.51 281.57 302.49 321.20 337.97 356.72 371.37 360.95 362.69 357.80 349.40 342.55 351.40 338.69 314.25 310.68 301.12 309.20 325.42 341.36 356.89 334.73 320.84 322.60 329.82 316.83 303.77 298.71 290.91 289.83 288.69 300.48 292.92 303.43 288.29 296.23 277.68 271.01 269.85 275.81 282.14 284.45 290.59 304.35 285.97 293.33 295.12 288.95 272.66 281.88 294.72 295.84 315.66 304.12 310.52 314.12 325.45 324.14 334.53 328.02 331.25 316.95 313.78 297.96 278.35 299.79 316.21 306.15 288.15 285.67 284.17 282.76 263.38 261.76 265.63 248.34 239.36 245.10 249.88 246.00 242.45 253.57 261.15 252.35 253.53 254.77 243.16 256.19 243.51 250.95 256.15 262.01 260.24 250.29 241.34 224.62 221.16 221.35 201.02 202.73 192.23 182.75 179.64 172.05 165.25 158.53 157.93 158.28 151.95 147.74 145.08 145.91 151.04 147.05 163.11 163.03 145.63 134.68
509.74 286.98 221.88 188.34 187.17 208.73 231.85 209.77 217.05 229.73 234.95 258.12 273.48 286.02 309.75 332.53 345.83 348.43 353.91 352.25 341.39 339.35 336.68 328.38 315.03 310.51 298.90 301.66 319.18 332.40 331.45 329.00 323.49 311.92 318.39 305.37 294.97 282.11 282.70 283.45 276.12 281.65 285.82 287.63 277.10 277.68 275.23 264.29 271.15 271.13 273.47 278.28 301.72 295.87 297.90 284.89 287.60 273.15 261.04 267.99 287.84 299.99 335.29 279.85 282.93 286.72 305.51 302.03 318.79 317.76 309.74 301.38 301.75 282.88 266.29 275.07 288.69 288.19 279.33 272.02 262.91 259.75 255.05 251.10 246.02 235.60 235.30 238.37 235.67 231.30 239.09 245.57 238.86 239.08 227.98 223.51 228.54 233.90 243.81 239.25 241.94 254.12 249.99 228.86 223.97 216.42 216.76 207.92 191.57 187.18 186.76 175.40 163.56 160.12 157.21 150.49 150.77 148.98 148.35 148.80 146.68 144.57 139.04 137.99 140.53 135.03 132.69 132.49
487.16 272.96 212.56 191.14 184.05 204.78 232.27 204.08 208.91 220.84 226.06 247.58 257.80 270.88 295.87 317.98 337.68 337.16 353.26 350.00 336.72 331.26 325.40 325.19 315.17 313.58 298.41 303.00 315.74 322.01 329.68 321.36 323.96 307.53 313.58 292.03 294.28 282.04 275.11 277.18 262.66 253.56 257.44 264.67 270.86 269.94 274.31 274.27 279.74 274.97 273.09 274.03 294.46 296.98 283.93 276.81 281.55 273.96 260.36 263.21 282.44 283.63 286.67 265.61 263.31 266.79 281.03 291.90 292.88 298.37 286.46 278.52 264.08 263.98 265.97 269.94 266.01 263.25 267.17 256.78 243.78 257.48 261.34 251.87 240.88 234.66 231.68 224.07 229.76 225.76 228.57 216.51 220.65 238.23 226.05 210.36 213.72 230.40 229.67 240.75 245.41 250.69 227.80 205.96 199.62 207.94 200.91 183.84 178.42 178.09 171.54 168.13 165.57 154.24 151.34 155.38 155.80 151.66 150.61 154.09 143.17 136.76 131.48 130.61 131.51 128.95 128.53 129.82
486.67 260.54 210.18 194.35 184.97 201.02 239.47 210.12 202.90 212.71 222.40 246.75 254.10 264.56 283.93 311.38 327.36 321.80 348.41 339.34 334.54 325.87 315.04 317.69 319.05 308.52 300.98 308.53 317.94 319.39 321.93 313.10 317.59 303.35 304.66 285.29 283.57 280.98 263.78 261.71 258.03 248.48 247.38 253.01 272.18 277.84 276.90 271.53 284.15 284.73 273.96 278.65 277.83 279.21 276.29 269.76 270.39 265.60 262.51 265.47 274.42 271.20 260.49 255.80 250.59 250.14 265.13 288.65 291.46 288.03 284.98 265.31 251.68 260.40 257.14 258.16 255.99 262.36 261.83 257.59 260.81 264.08 259.25 258.93 242.00 238.08 235.64 224.20 262.14 263.19 343.11 254.19 222.37 223.97 213.51 200.45 202.09 214.50 212.13 217.22 239.00 231.03 213.19 201.33 189.26 180.44 172.74 172.29 172.74 164.44 157.31 153.39 157.79 154.44 153.37 150.17 151.58 156.66 148.86 144.75 138.64 135.09 131.09 127.24 129.92 125.52 124.66 125.06
463.70 262.77 201.34 193.66 184.87 201.90 237.32 214.36 205.14 211.23 220.43 241.82 252.34 262.00 283.72 312.10 323.42 331.96 355.03 341.64 340.05 321.58 310.63 319.25 323.84 317.34 304.01 310.64 321.68 323.16 316.09 308.70 311.52 298.58 299.84 283.70 277.17 278.89 256.25 259.11 253.76 249.20 245.43 258.82 268.69 275.31 277.42 276.73 276.44 275.48 282.23 276.16 278.47 273.20 266.51 273.63 276.75 268.78 261.06 262.67 274.47 274.30 263.79 255.37 261.98 257.01 261.61 263.63 275.57 279.89 276.92 265.32 245.55 250.33 243.62 243.13 251.75 254.42 257.76 261.56 259.63 266.23 275.41 275.03 263.51 257.65 251.40 241.23 263.29 235.92 251.94 221.07 208.88 199.51 199.86 195.45 206.06 231.83 217.40 227.67 223.59 215.86 201.71 193.34 179.44 181.89 170.18 167.52 165.71 162.47 157.62 153.70 151.58 152.88 155.76 150.46 151.51 151.36 150.59 145.01 139.87 141.47 140.56 131.25 127.55 127.38 125.71 126.21
468.03 254.30 201.35 190.65 186.81 212.01 242.46 227.40 213.01 211.77 224.38 243.96 258.62 258.95 291.37 311.27 326.25 338.69 356.63 355.23 350.63 326.55 310.07 322.03 332.38 323.80 311.13 316.67 314.69 323.16 315.96 312.29 310.35 291.25 286.75 277.01 274.29 272.85 250.30 246.03 257.97 258.97 260.59 268.80 274.52 272.02 277.51 281.15 267.67 267.71 265.97 262.94 272.24 268.12 268.29 273.81 281.47 277.53 270.06 264.89 271.87 262.98 269.18 257.10 254.67 259.16 260.71 257.74 257.67 267.25 275.20 265.35 246.03 239.61 225.77 227.84 254.01 254.12 254.54 259.35 264.70 260.92 274.73 267.20 262.79 248.68 238.43 225.20 222.57 212.07 204.51 198.98 201.82 196.43 197.67 209.80 224.03 257.36 240.56 234.82 230.46 212.35 209.04 188.03 173.78 181.96 174.47 167.55 167.78 165.79 166.24 164.55 161.69 158.14 156.02 150.99 150.28 150.49 145.40 142.23 141.96 147.34 138.90 132.25 130.07 133.71 134.46 131.06
521.68 242.49 200.19 191.47 196.67 200.48 238.37 230.84 227.04 219.70 237.03 260.03 279.82 277.59 301.15 328.52 336.98 348.69 359.31 361.62 357.02 324.58 313.97 323.82 335.69 324.13 321.95 315.66 313.82 318.46 313.77 312.01 303.59 286.76 285.56 269.49 269.27 264.01 251.47 252.80 255.60 266.68 276.79 280.86 272.44 267.26 275.45 274.08 273.52 268.32 263.01 258.20 263.38 261.95 268.31 278.42 273.30 279.66 273.99 268.11 284.03 265.32 261.92 264.09 257.89 260.52 270.10 262.93 261.91 254.64 261.90 275.47 243.70 231.92 235.20 242.69 248.42 243.56 244.51 242.31 239.94 238.13 246.90 235.89 235.77 229.54 232.02 225.73 219.15 208.30 209.86 198.77 189.62 188.33 194.21 207.27 225.56 214.03 214.63 214.38 201.11 194.06 194.32 183.20 178.05 176.88 173.50 171.58 167.58 170.82 170.05 163.67 160.47 155.46 152.04 152.75 151.91 150.56 147.57 146.33 143.86 142.41 139.53 134.98 137.71 136.44 137.36 128.13
767.18 245.79 206.00 198.06 204.24 203.11 250.47 245.22 243.19 238.57 261.23 283.57 301.04 295.79 315.88 348.00 356.25 360.61 365.73 358.86 355.40 330.80 318.77 331.31 334.35 333.88 341.51 318.74 316.69 317.52 320.62 313.36 299.20 291.90 281.54 270.33 264.88 259.10 251.51 249.02 248.98 270.00 285.16 278.71 285.06 276.52 276.44 274.95 280.25 274.34 263.32 260.48 258.59 272.89 282.65 276.37 272.52 279.59 278.53 271.03 274.52 257.94 250.38 256.52 255.17 259.09 262.25 248.23 248.65 247.09 245.09 246.90 235.37 225.62 231.99 241.77 232.33 243.34 248.01 245.60 247.54 249.22 248.35 233.26 232.32 220.69 219.08 216.06 223.39 211.53 206.83 200.88 193.71 190.64 193.03 199.98 202.52 196.94 199.21 203.46 196.34 187.84 183.66 200.10 199.22 193.30 178.66 170.87 164.97 163.55 163.16 161.02 157.72 150.29 144.82 144.46 149.97 150.07 146.02 145.75 141.96 143.97 146.05 141.48 140.69 139.30 129.43 123.41
